date,time_block,purchase_bid_mw,sell_bid_mw,mcv_mw,final_scheduled_volume_mw,mcp_rs_per_mwh
2024-01-01,12:30 - 12:45,12895.3,10419.0,7842.4,7842.4,4010.91
2024-01-01,12:45 - 13:00,11857.3,10940.3,7812.3,7812.3,3690.11
2024-01-01,13:00 - 13:15,10699.6,12139.6,8024.9,8024.9,3273.24
2024-01-01,13:15 - 13:30,10458.7,12583.1,7783.9,7783.9,3259.33
2024-01-01,13:30 - 13:45,10985.4,12252.0,8311.5,8311.5,3273.06
2024-01-01,13:45 - 14:00,11152.6,12316.1,8432.1,8432.1,3350.02
2024-01-01,14:00 - 14:15,11319.1,12794.7,8350.3,8350.3,3440.35
2024-01-01,14:15 - 14:30,11051.8,12718.1,8291.6,8291.6,3350.16
2024-01-01,14:30 - 14:45,11463.8,12846.8,8276.2,8276.2,3540.98
2024-01-01,14:45 - 15:00,11937.1,12739.2,8384.1,8384.1,3639.37
2024-01-01,15:00 - 15:15,12792.2,12803.2,9036.4,9036.4,3797.27
2024-01-01,15:15 - 15:30,13084.6,13014.2,9327.6,9327.6,3797.05
2024-01-01,15:30 - 15:45,13737.9,12833.9,9382.6,9382.6,3797.03
2024-01-01,15:45 - 16:00,13693.9,12818.6,9424.2,9424.2,3719.31
2024-01-01,16:00 - 16:15,13313.0,10945.7,8652.45,8652.45,3964.23
2024-01-01,16:15 - 16:30,14055.5,9883.3,8826.55,8826.55,4545.95
2024-01-01,16:30 - 16:45,15791.6,9042.1,8832.1,8832.1,10000.0
2024-01-01,16:45 - 17:00,15903.7,8031.4,7881.38,7881.38,10000.0
2024-01-01,17:00 - 17:15,15637.0,7450.4,7318.38,7318.38,10000.0
2024-01-01,17:15 - 17:30,15895.3,6935.8,6803.8,6803.8,10000.0
2024-01-01,17:30 - 17:45,15919.6,6840.0,6708.0,6708.0,10000.0
2024-01-01,17:45 - 18:00,16209.4,7454.9,7322.9,7322.9,10000.0
2024-01-01,18:00 - 18:15,16418.0,8346.2,8214.2,8214.2,10000.0
2024-01-01,18:15 - 18:30,16547.5,8628.5,8496.5,8496.5,10000.0
2024-01-01,18:30 - 18:45,16414.3,8914.0,8782.0,8782.0,10000.0
2024-01-01,18:45 - 19:00,16394.5,9065.7,8933.7,8933.7,10000.0
2024-01-01,19:00 - 19:15,13548.9,9198.0,8570.9,8570.9,6336.49
2024-01-01,19:15 - 19:30,13738.2,9426.4,8973.4,8973.4,9080.59
2024-01-01,19:30 - 19:45,13023.0,10346.9,8880.89,8880.89,5300.22
2024-01-01,19:45 - 20:00,12536.7,10749.9,8518.8,8518.8,5149.19
2024-01-01,20:00 - 20:15,11516.9,11081.0,7971.6,7971.6,4498.88
2024-01-01,20:15 - 20:30,11325.9,11194.9,7783.6,7783.6,4498.32
2024-01-01,20:30 - 20:45,10611.9,11334.9,7187.7,7187.7,4199.27
2024-01-01,20:45 - 21:00,9997.3,11564.1,6787.1,6787.1,3647.71
2024-01-01,21:00 - 21:15,9228.2,12131.8,6463.6,6463.6,3080.67
2024-01-01,21:15 - 21:30,8989.6,12519.3,6485.3,6485.3,3050.94
2024-01-01,21:30 - 21:45,8674.4,12809.5,6213.1,6213.1,3050.82
2024-01-01,21:45 - 22:00,8407.3,13305.9,6191.2,6191.2,3050.11
2024-01-01,22:00 - 22:15,7724.3,14055.3,5534.5,5534.5,2850.47
2024-01-01,22:15 - 22:30,7973.0,14962.9,5297.9,5297.9,2999.51
2024-01-01,22:30 - 22:45,7873.2,15466.2,5195.5,5195.5,2999.91
