y_pred,lower,upper
10531.475733746325,8356.741109945102,12706.210357547548
11281.535231091179,9106.800607289955,13456.269854892402
11180.705928356361,9005.971304555138,13355.440552157585
11263.723437990642,9088.988814189419,13438.458061791865
10837.528311204154,8662.793687402931,13012.262935005378
10868.781631733033,8694.04700793181,13043.516255534256
11030.321668437282,8855.587044636059,13205.056292238505
10838.24147689563,8663.506853094406,13012.976100696853
11024.951430990342,8850.21680718912,13199.686054791566
11063.95765186633,8889.223028065107,13238.692275667554
10856.233542360804,8681.49891855958,13030.968166162027
6845.32887396579,4670.594250164566,9020.063497767014
6110.872689643364,3936.13806584214,8285.607313444587
4792.774342038345,2618.039718237121,6967.508965839568
4657.156482738525,2482.421858937301,6831.891106539748
4127.141680337728,1952.4070565365041,6301.876304138952
3653.4785213807495,1478.7438975795258,5828.213145181973
3601.653573031043,1426.9189492298192,5776.388196832267
3565.85504920849,1391.1204254072663,5740.589673009714
3421.1042497560375,1246.3696259548137,5595.838873557261
3203.819841137074,1029.0852173358503,5378.554464938297
3198.35950025532,1023.6248764540965,5373.094124056544
3193.783827347412,1019.0492035461884,5368.518451148636
3193.783827347412,1019.0492035461884,5368.518451148636
2832.350834562594,657.6162107613704,5007.085458363817
2837.146317320845,662.4116935196212,5011.880941122068
2859.890942701586,685.1563189003623,5034.625566502809
2863.646722596289,688.912098795065,5038.381346397513
3046.1219661129303,871.3873423117066,5220.856589914154
3046.6961849851505,871.9615611839267,5221.430808786374
3164.8762280314118,990.141604230188,5339.6108518326355
3251.554203362734,1076.8195795615102,5426.288827163958
3254.319657090644,1079.5850332894202,5429.054280891867
3344.599871076366,1169.8652472751423,5519.33449487759
3446.4238263496595,1271.6892025484358,5621.158450150883
3594.6545492118894,1419.9199254106657,5769.389173013113
4119.171168303832,1944.4365445026083,6293.905792105055
4127.914081315681,1953.1794575144572,6302.648705116904
5659.21892234733,3484.484298546106,7833.953546148554
10631.482006953333,8456.74738315211,12806.216630754556
11150.604769229745,8975.870145428522,13325.339393030968
11116.595652336113,8941.86102853489,13291.330276137336
11431.13674578474,9256.402121983516,13605.871369585962
11386.375295768497,9211.640671967274,13561.10991956972
11022.18088253707,8847.446258735847,13196.915506338293
10861.179505257443,8686.44488145622,13035.914129058667
10876.51421741417,8701.779593612946,13051.248841215393
10949.59256769978,8774.857943898556,13124.327191501003
11197.73663303551,9023.002009234287,13372.471256836734
11120.914557315524,8946.1799335143,13295.649181116747
10948.84321524765,8774.108591446427,13123.577839048874
10819.763969833228,8645.029346032004,12994.498593634451
7505.138380962697,5330.403757161474,9679.87300476392
