y_pred,lower,upper
2529.0757,161.70322019034938,4896.448146997151
2546.3267,178.95419675284938,4913.699123559651
2544.492,177.11947995597438,4911.864406762776
2530.7493,163.37680417472438,4898.121730981526
2545.8237,178.45126706534938,4913.196193872151
2587.0996,219.72714597159938,4954.472072778401
2587.9817,220.60922604972438,4955.354152856526
2585.6929,218.32040769034938,4953.065334497151
2613.8474,246.47494870597438,4981.219875512776
2889.217,521.8445776122244,5256.589504419026
2979.751,612.3785131590994,5347.123439965901
3193.5198,826.1473119872244,5560.892238794026
3341.461,974.0884740965994,5708.833400903401
3997.7832,1630.4107397215994,6365.155666528401
4445.224,2077.8516576903494,6812.596584497151
5256.447,2889.0743139403494,7623.819240747151
7069.7935,4702.420993627849,9437.16592043465
11080.575,8713.2027319091,13447.9476587159
11606.685,9239.3121069091,13974.0570337159
11792.853,9425.4800756591,14160.2250024659
11795.745,9428.3726537841,14163.1175805909
11080.837,8713.4644506591,13448.2093774659
10979.133,8611.7603490966,13346.5052759034
11077.488,8710.1158178466,13444.8607446534
10957.801,8590.4283178466,13325.1732446534
11184.172,8816.7994115966,13551.5443384034
11205.106,8837.7339819091,13572.4789087159
11357.043,8989.6705053466,13724.4154321534
7752.4917,5385.119235815349,10119.86416262215
6239.491,3872.1187475340994,8606.8636743409
5121.898,2754.5254858153494,7489.270412622151
4928.096,2560.7237280028494,7295.468654809651
4371.691,2004.3184545653494,6739.063381372151
3873.6636,1506.2911108153494,6241.036037622151
3766.4702,1399.0977514403494,6133.842678247151
3732.7693,1365.3968237059744,6100.141750512776
3630.03,1262.6575658934744,5997.402492700276
3373.591,1006.2186010497244,5740.963527856526
3333.6836,966.3111303465994,5701.056057153401
3325.1072,957.7347143309744,5692.479641137776
3311.315,943.9424780028494,5678.687404809651
3033.2695,665.8970678465994,5400.641994653401
3046.3596,678.9871557372244,5413.732082544026
3053.9624,686.5899389403494,5421.334865747151
3106.5298,739.1573217528494,5473.902248559651
3227.399,860.0264623778494,5594.771389184651
3229.9983,862.6258276122244,5597.370754419026
3347.4607,980.0882299559744,5714.833156762776
3442.1787,1074.8062475340994,5809.551174340901
3494.0437,1126.6712377684744,5861.416164575276
3637.257,1269.8846166747244,6004.629543481526
3729.0608,1361.6883276122244,6096.433254419026
3891.3591,1523.9866674559744,6258.731594262776
4304.3325,1936.9600561278494,6671.704982934651
4310.9087,1943.5362280028494,6678.281154809651
5416.0337,3048.6612280028494,7783.406154809651
10676.424,8309.0513647216,13043.7962915284
11400.304,9032.9312475341,13767.6761743409
11656.314,9288.9419897216,14023.6869165284
